video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
bc593mbuTTc	A Máquina Geradora de BIOMA - Minecraft Em busca da casa automática #333	844.5	0.09	1927901	10207	226972	1919507.0714285714	10198.5	226465.35714285713
IM-x1VrAL-c	500 TROLAGENS EM 24 HORAS!	403.5	0.32	5885075	1685	264107	5697989.785714285	1644.7857142857142	257657.39285714287
z2JmKR_STSw	Brawl Stars: Brawl Talk - 2 Brawlers, Bot Drop Game Mode, Sprays, and MORE!	202.0	0.09	10530763	30066	539743	10505663.107142856	30033.60714285714	539419.1785714285
s5vuXYNQehA	HOUSE FLIPPER - APARTAMENTOS DE FRIENDS! [+12]	3632.0	0.32	792186	790	82279	781714.6428571428	787.2857142857143	81646.42857142857
DDY6KjQCMoQ	Welcome to CLAN CAPITAL! Clash of Clans New Update!	40.0	0.09	21295911	5882	169825	18532711.964285713	5830.071428571428	167781.0
zKYqM2ADpz8	Calema x Zé Felipe - Onde Anda	90.0	0.22	7407634	2892	154671	7143602.0	2871.9285714285716	152870.92857142858
IycyBFrJXXg	MELHORES TRUQUES PARA PAIS E MÃES || Guia de Sobrevivência para Pais e Mães| Por 123 GO!	1600.0	0.02	5604088	1018	76196	5492098.821428572	1001.25	74936.85714285714
y1RNQcFySWc	COMPRAS na PRIMARK ABRIL | Joana Gentil	443.0	0.02	63392	84	4908	62252.67857142857	83.78571428571429	4855.428571428572
oI_X2cMHNe0	How Electricity Actually Works	735.5	0.03	4755947	15980	233588	4606511.571428572	15594.32142857143	228503.5357142857
TkTaadb9GmM	Johnny Depp Amber Heard trial: Depp's friend makes court laugh	126.5	0.06	17095175	10781	248248	16915598.75	10701.464285714286	246119.35714285713
48s6RGU1dr0	Simone & Simaria - Amiga	68.5	0.22	7453507	8366	276951	6500442.178571428	7978.821428571428	256404.2857142857
yOK-Vy8J4NM	DUDU e CAROL na ESCOLA 2	354.0	0.32	6313622	3294	389283	6094982.642857143	3167.3571428571427	376676.5
xBpUcJKYkSk	ALIANÇA Ryan SP, Orochi, Don Juan, MC Cabelinho (prod. Pedro Lotto)	194.0	0.22	3740343	2629	161084	3642061.6071428573	2624.8571428571427	160012.57142857142
VH0sc3HtAq4	Give good 🥺🥰LeoNata family #shorts TikTok	19.0	0.08	99399034	7482	3422000	99109665.5	7454.071428571428	3411572.964285714
DmKpePzn5-c	6IX9INE - GINÉ (Official Music Video)	70.5	0.22	20351583	91141	927089	20092597.35714286	90793.14285714286	923409.3214285715
4Uo3_IuRR5E	CUIDADO COM A PORTA ERRADA 2	372.0	0.32	4670175	606	293389	4385689.428571428	579.5	279954.3214285714
efFQ02rvSiA	АРИАНА ПОСТАВИЛА ЧАПИТОСИКОВ В УГОЛ!	16.0	0.32	58186642	4373	1489638	54837121.89285714	4043.785714285714	1399979.1785714286
cBzlNT9bU4M	DARWIN É MAU??!?!! // Unpopular Opinions #01	317.5	0.32	27891	143	3861	26358.928571428572	142.21428571428572	3751.1428571428573
5Ofpo0Jj62c	Anitta - Que Rabão (feat. Mr. Catra) [Official Audio]	88.5	0.22	3232752	3971	127914	2953121.714285714	3903.785714285714	122671.96428571429
tWIHC4pW3jc	REAÇÃO do RENATO GARCIA na MERCEDES AMG GTS	475.5	0.32	391912	218	37294	384383.35714285716	216.46428571428572	36795.107142857145
P6Ps7MYB2bI	Blake Lively Met Gala Dress Reveal	22.0	0.32	1072073	621	15632	1031356.1428571428	607.3928571428571	14760.107142857143
d_cwY5KqwYw	$10,000 Pra Cada Diamante!	302.5	0.09	1131820	900	44137	1104887.7142857143	887.75	43414.21428571428
GZifN_BacG0	Governo ucraniano inunda cidade para tentar segurar o avanço russo	46.5	0.06	807257	1583	18331	802548.8928571428	1580.9642857142858	18271.821428571428
apPxQOfh0ek	Luan Santana - ERRO PLANEJADO feat Henrique e Juliano (LUAN CITY)	83.0	0.22	28062367	6092	260275	27365710.10714286	6048.25	255604.35714285713
tgB1wUcmbbw	Marvel Studios' Thor: Love and Thunder | Official Teaser	45.0	0.32	37987734	67434	1704025	37574610.428571425	67211.0	1696319.25
X6ePJCYeEn0	HUGO SOUSA - PODROAST #24	3133.5	0.32	97335	99	3941	95326.46428571429	93.71428571428571	3901.8928571428573
uFDkjbD4pZs	Simone & Simaria - Homem é Tudo Igual	75.5	0.22	3551882	2589	68321	3283329.8214285714	2531.6071428571427	65717.35714285714
PKMaOgCZU_U	FIZEMOS O TESTE DE GRAVIDEZ JUNTAS!!!! *olha isso* 😱	395.5	0.08	1013557	1453	51004	982620.6428571428	1431.8214285714287	49781.53571428572
C2rJZd5YQJU	Irmãos Villa (Negão e Branquelo) Vs. Mussoumano - Batalha de Youtubers	111.5	0.22	2665033	8839	189184	2595958.8571428573	8765.607142857143	186489.2142857143
F0fMoqY9qI0	Samsung vs iPhone  - Which one survives a BOWLING BALL?	29.0	0.01	11693962	6100	1078951	11603549.5	6065.142857142857	1070751.9285714286
UeqIVJJnwCU	Fortnite mas é uma Cópia PIOR a cada 5 Minutos	294.0	0.09	144514	260	7542	135072.64285714287	247.14285714285714	7219.857142857143
rpr9ltx8q28	ELE TEM 150 SAPATILHAS NA COLEÇÃO! (150,000€)	622.0	0.32	43071	72	2597	42234.53571428572	71.96428571428571	2566.0714285714284
T79ZSCQ5WEc	Ouch.. 🙈	7.5	0.32	62503577	5051	1516809	60458960.321428575	4832.892857142857	1468160.392857143
HmP_wGYw1_g	Jack Harlow - First Class [Official Visualizer]	87.0	0.22	20918111	12772	468113	20292957.964285713	12678.857142857143	461521.03571428574
8_BLh6MXpN8	TESTÁMOS DIAMANTES (35.000€) - DUBAI EP.3	290.5	0.32	63641	38	3833	61155.96428571428	37.464285714285715	3751.8214285714284
Nus7MfF2ytw	Power Tools Racing Is INTENSE!!	24.0	0.1	205121052	4005	6507729	197278520.10714287	3851.0714285714284	6263411.357142857
uGzDKU7gxho	INCREDIBLE FULL TIME SCENES! Real Madrid stun Man City to reach ANOTHER Champions League final!	292.0	0.1	2444259	3528	38780	2440064.5714285714	3534.3928571428573	38790.642857142855
sVKlJ5M2kBY	O POSITIVO QUE EU NÃO QUERIA 😢 - FLÁVIA CALINA	1033.5	0.08	476579	1288	40664	458714.0	1275.0	39628.32142857143
y7RxSfivDnE	NÃO FORAM UNS MESES FÁCEIS ...	924.5	0.32	55595	75	3885	54567.17857142857	74.17857142857143	3842.1428571428573
AcDGIkDGY2c	MÁGICA DA BOLA QUE SOME! #shorts	26.5	0.32	1746112	632	191865	1669120.7142857143	615.25	184087.0357142857
VcHMZ7LdMO8	"A PRIMEIRA ""ALTERAÇÃO"" NO GTR !!!"	295.5	0.32	34232	83	1893	31808.571428571428	78.5	1806.0357142857142
jeVqPpWlPxg	BTS (방탄소년단) ‘Proof’ Logo Trailer	160.5	0.22	8221643	74187	1915025	7572804.107142857	71920.0	1784926.107142857
-KKBtdYW9Uc	Amber Heard's attorneys call witnesses in Johnny Depp's defamation suit against ex-wife | May 3	12023.0	0.06	1190436	764	8339	1183469.142857143	755.7142857142857	8337.214285714286
R5QpUh6cYO8	Mister Piglin: O Malabarista de Espadas - Minecraft Em busca da casa automática #334	869.0	0.09	1779031	6798	205735	1763374.5714285714	6717.642857142857	204825.67857142858
ktwOZXFYw0Y	Você já teve ou tem piolho? 😂😂	30.0	0.32	12758036	4221	864346	12383604.785714285	4089.6428571428573	839512.6428571428
jLRm8wP6iCE	Manchester United 1-1 Chelsea | Premier League Highlights	63.0	0.1	2133532	1075	27662	2128611.8571428573	1076.5357142857142	27637.285714285714
