video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
hkDv-WF6xys	ПАРНЫЕ НА MOSCOW RACEWAY / ТОП 32 - 16 - 8 на ПЕРВОМ ЭТАПЕ RDS GP 2022	472.5	0.11	202243.0	276.0	7301.0	177923.9642857143	267.0357142857143	6616.535714285715
jS4eARGSJSI	May 4, 2022 - Dishonored	5733.5	0.15	253117.0	582.0	8571.0	243239.0357142857	545.1428571428571	8407.785714285714
MOifIuOhBiA	День шестьдесят девятый. Беседа с @Alexey Arestovych Алексей Арестович	1185.0	0.21	2332366.0	5289.0	347561.0	2324627.1428571427	5357.428571428572	347826.8214285714
lZIn-y63XFM	Who remembers this scene? ✨ #shorts	9.0	0.15	3204770.0	17839.0	261330.0	2934350.035714286	16635.821428571428	246026.85714285713
pxqOWc_oTIU	Ну вот и пошла жара в хату! Запад замер...	52.0	0.21						
qlfj2FejGg4	ЗАБЫЛА ПУЛЬТ #Shorts #Taedi #Анимация #Тэди #fyp	11.0	0.05	554082.0	293.0	34777.0	400547.14285714284	259.0	27342.14285714286
K_LtyVVHaQo	КАРАМБЭБРА РУГАЕТСЯ НА СЕБЯ ПОЧТИ 40 МИНУТ	1193.0	0.2	906246.0	2118.0	88268.0	839646.6428571428	2073.75	83975.78571428571
GSvuulcIY-I	ՈՒՂԻՂ. Փաշինյանը ԱԺ–ում է. ընդդիմադիրները Ֆրանսիայի հրապարակից երթով եկել են Բաղրամյան պողոտա	9855.5	0.21	207750.0	53.0	1046.0	207275.14285714287	52.17857142857143	1046.107142857143
zGUc4mVK6MI	Ракетный удар по Одессе, Путин поговорил с Макроном, Тиньков попрощался с Россией	743.0	0.21	1401784.0	4342.0	17355.0	1267520.4285714286	4122.107142857143	15678.92857142857
C-7xXQ_iVRw	В Кремле ПОДГОРАЕТ - Путин поменял ПЛАНЫ на Украину и ни c кем не поделился - Гражданская оборона	540.0	0.21	4027278.0	12792.0	104217.0	3876751.6071428573	12742.82142857143	102705.78571428571
z9Va7cyv3d4	#МОНТЯН В ЭФИРЕ: Срединные посиделки 🤓	46.5	0.2						
Mun1sNl7hp8	GTA 5 - РАЗРУШИТЕЛИ ЛЕГЕНД #63	424.5	0.15	189749.0	419.0	16599.0	160328.64285714287	391.0357142857143	14777.607142857143
